month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201906,California,CA,599000,0.0162,0.0509,81095,0.024,0.0984,45,0.0843,0.2162,52256,-0.001,0.0123,2088,-0.0067,-0.7761,28172,0.1347,-0.0563,44324,0.0926,0.377,327,0.0065,0.0535,1889,0.0053,-0.0058,1108080,0.016,0.039,125108,0.0486,0.1835,0.5466,0.0343,0.1106,0
201906,Pennsylvania,PA,228500,0.0091,0.0628,41762,0.0408,-0.0697,60,0.0526,-0.0164,19624,-0.0707,-0.0341,516,-0.2037,-0.2712,12952,0.0973,-0.0593,12343,-0.0194,0.2864,123,0.0018,0.0503,1859,0.0035,0.012,321585,-0.0031,0.043,53950,0.0265,-0.0081,0.2956,-0.0181,0.0818,0
201906,Kansas,KS,200000,0,0.084,9526,0.0121,-0.0654,60,0.0435,0.0526,5120,0.0103,-0.0229,132,0.2222,-0.4107,2884,0.1705,-0.0612,1293,-0.0607,-0.0617,96,-0.0007,0.0965,2086,-0.0014,0.0225,287566,-0.0014,0.0824,10801,0.0024,-0.066,0.1357,-0.0105,0.0005,0
201906,Michigan,MI,230000,0.0004,0.0748,37445,0.1139,0.0229,45,-0.011,-0.0217,21788,0.0315,0.0328,328,-0.1323,-0.6511,11480,0.2557,0.0583,6164,0.0226,0.3799,129,0.0038,0.0683,1732,0.0076,0.0158,323285,-0.0002,0.0434,43580,0.1028,0.0608,0.1646,-0.0147,0.0426,0
201906,District of Columbia,DC,649900,-0.0096,0.0014,1624,0.0766,0.0791,33,0.1786,0.0645,1280,-0.0751,0.0526,12,-0.5385,-0.25,580,0.234,0.1417,301,0.0135,-0.2867,499,-0.0232,-0.0691,1462,-0.0098,0.1242,981260,-0.0277,-0.0168,1924,0.0701,-0.0021,0.1853,-0.0115,-0.0951,0
201906,Vermont,VT,285000,0,0.0364,4874,0.074,-0.1077,104,-0.2381,0.0097,1508,-0.0092,0.0741,32,0.6,0,800,0.1869,0.005,979,0.0842,-0.0051,145,0.0128,0.0253,2003,-0.0005,0.0012,400470,-0.0089,0.0285,5881,0.0811,-0.0875,0.2009,0.0019,0.0207,0
201906,Missouri,MO,214900,-0.0002,0.0804,21952,0.0455,-0.0892,60,0.0345,0,11352,0.0075,-0.0477,344,-0.1313,-0.5086,6672,0.144,-0.1895,9634,-0.0347,-0.0903,114,0.001,0.0797,1830,0.0033,-0.0076,288026,0.0081,0.0405,31552,0.0201,-0.0949,0.4389,-0.0365,-0.0005,0
201906,Rhode Island,RI,374900,0.0035,0.016,3531,0.0211,-0.0126,47,0.0217,0.119,1936,-0.0674,-0.097,32,0.2308,-0.9149,920,0.1275,-0.4162,2691,0.0182,0.0426,221,0.007,0.0238,1688,0.0079,0.009,611052,0.0112,0.0285,6177,0.015,0.006,0.7621,-0.0022,0.0404,0
201906,Georgia,GA,285000,0.0162,-0.0031,51390,0.0001,0.1331,64,0.0579,0.0667,23012,-0.0487,0.0264,1824,0.0201,-0.6784,15304,0.0625,-0.2236,23370,0.0125,0.0111,121,0.008,0.0645,2400,0,-0.0017,392090,0.0065,-0.0012,74291,0.0081,0.0947,0.4548,0.0056,-0.0549,0
201906,Louisiana,LA,231875,0.0066,0.0306,19202,0.0101,-0.0197,78,0.04,0.0833,6048,-0.0066,-0.0412,196,-0.2222,0.3611,5472,0.0801,-0.0007,3964,-0.0383,0.0772,119,-0.0037,0.0145,1961,0.0036,0.0187,305644,-0.0021,0.0273,23212,0.0038,-0.0039,0.2064,-0.0104,0.0186,0
201906,Maine,ME,259900,0.0113,0.0648,8415,0.1422,-0.1192,65,-0.2737,-0.1216,3804,0.0912,0.0281,48,-0.04,0.2,1708,0.362,-0.0953,870,0.1694,-0.3409,151,0.0047,0.0519,1716,0.0065,0.0094,383078,0.0003,0.0705,9280,0.145,-0.146,0.1034,0.0024,-0.0348,0
201906,New Mexico,NM,259000,0.0233,0.0702,8246,0.0556,-0.1389,74,-0.0067,0.0137,3500,0.0404,-0.0124,100,-0.2188,-0.5614,2076,0.2643,-0.2851,3901,0.0729,0.4518,131,0.0198,0.0535,2000,0.0068,0.0147,383258,0.0088,0.0619,11965,0.0482,-0.0213,0.4731,0.0076,0.1925,0
201906,North Carolina,NC,320000,-0.0085,0.0774,42882,0.0259,-0.0837,67,0.0308,-0.0694,18836,-0.0793,0.0045,1280,0.0127,-0.3613,11936,0.0443,-0.1734,18713,-0.008,0.036,145,0.0018,0.1106,2250,-0.004,0.0167,426062,-0.0014,0.0669,61528,0.0169,-0.05,0.4364,-0.0149,0.0504,0
201906,Hawaii,HI,695000,0.0036,0,5960,-0.0107,0.0974,78,0,-0.025,1944,-0.0618,-0.0414,40,0.1765,-0.2308,1148,-0.0606,0.1909,1014,-0.0146,-0.0278,515,0.0054,0.0166,1349,-0.0121,-0.0239,1336506,-0.0014,0.0349,6982,-0.0099,0.079,0.1701,-0.0007,-0.0219,0
201906,Mississippi,MS,199950,-0.0002,0.0254,10617,0.0281,-0.0559,82,0.0123,-0.0465,3380,-0.0924,-0.0527,92,-0.193,-0.3429,2412,0.1167,-0.0709,2781,-0.0405,0.1093,99,0.0053,0.0387,2039,-0.0037,-0.0054,260754,0.0038,0.022,13365,0.0114,-0.0269,0.2619,-0.0187,0.039,0
201906,Iowa,IA,217990,0.0139,0.038,12680,0.0416,0.0857,59,0.0631,0,5704,-0.0471,0.061,372,0.1138,-0.1913,4444,0.1933,0.1634,5162,-0.0238,0.0801,126,0.0094,0.0619,1647,0.0009,-0.0105,255308,0.0104,0.0259,17727,0.0181,0.0822,0.4071,-0.0273,-0.0021,0
201906,Nebraska,NE,244900,-0.02,0.0247,5046,0.0655,0.0237,43,0.075,0,3256,-0.0378,0.0239,96,0.2,0.2,1396,0.2761,0.1186,471,0.0596,-0.6506,118,-0.0084,0.0178,2016,-0.0108,0.0299,290895,-0.0038,-0.0047,5516,0.0655,-0.126,0.0933,-0.0005,-0.1801,0
201906,Maryland,MD,349990,0.0003,0.0297,21946,0.0372,-0.0104,50,0.1364,-0.0196,11936,-0.075,0.0202,396,0.0645,-0.2878,7624,0.0811,0.0618,3500,0.0046,-0.2745,173,0.0002,-0.0122,2000,0.005,0.0417,463268,0.0046,0.0305,25524,0.036,-0.04,0.1595,-0.0052,-0.0581,0
201906,Connecticut,CT,394144,-0.002,0.0375,17644,0.0547,-0.0519,60,0.1009,0,6728,-0.1321,-0.04,96,0.0213,-0.3684,5400,0.087,0.0015,4884,-0.0158,-0.0079,175,-0.0429,-0.0423,2216,0.0406,0.0879,754082,-0.0082,0.0443,22406,0.0353,-0.0406,0.2768,-0.0198,0.0123,0
201906,Indiana,IN,219900,0.0021,0.1283,16741,0.0544,-0.1167,51,0.0251,0.0851,11348,-0.0002,0.0212,264,-0.1316,-0.1316,6316,0.181,-0.0174,7754,-0.0124,1.0304,99,0.0011,0.0591,2082,0.0056,0.0312,284132,0.0005,0.0786,24523,0.0349,0.0794,0.4632,-0.0313,0.2617,0
201906,Colorado,CO,479900,0.0071,0.0126,23206,0.1174,0.1386,44,0,0,15584,0.0199,0.0868,608,-0.1032,-0.3693,9196,0.3118,0.2779,13760,-0.022,0.0187,201,0.0041,0.0594,2388,0.0032,-0.0344,870902,-0.0072,-0.0257,37102,0.0685,0.0943,0.593,-0.0845,-0.0698,0
201906,Arizona,AZ,350000,0.0002,0.0479,23875,-0.0515,-0.0052,56,0.0667,0.0769,12888,-0.1101,-0.0682,1236,0.1573,-0.2445,10312,-0.0658,-0.0588,16229,-0.0468,0.8825,173,0.0052,0.0559,2122,0.0075,0.0062,546334,-0.0008,0.0541,40031,-0.05,0.2253,0.6797,0.0033,0.3206,0
201906,Wisconsin,WI,259900,0.0017,0.0834,18352,0.1055,-0.0683,53,-0.0275,-0.0702,10100,-0.0043,0.0443,112,-0.3708,-0.8848,4892,0.3308,-0.1405,10236,0.0195,0.0149,134,0.0018,0.0561,1850,0.0005,0.0198,336323,-0.0021,0.057,28466,0.0778,-0.0415,0.5578,-0.0471,0.0457,0
201906,Delaware,DE,324900,0.0155,0.0831,4850,0.0087,-0.0861,80,0.0738,0.0127,1692,-0.0903,-0.154,132,-0.12,-0.3654,1128,0.0071,-0.0569,524,-0.0169,1.3393,153,-0.0047,0.0441,2034,0.0017,0.0273,421837,0.0016,0.095,5368,0.0051,-0.0272,0.108,-0.0028,0.0658,0
201906,New Hampshire,NH,339000,-0.0007,0.0597,5516,0.1186,-0.1205,50,-0.0196,0,3252,-0.0049,-0.0379,80,0.1111,0,1428,0.3222,-0.0799,2463,0.0732,-0.104,169,-0.0013,0.0544,2008,0.0022,0.0111,452756,0.0027,0.0515,8030,0.1147,-0.1081,0.4465,-0.0189,0.0082,0
201906,New Jersey,NJ,385000,0.0146,0.0845,44853,0.0145,-0.0018,57,0.14,0.0556,17696,-0.0874,-0.0266,332,-0.0178,-0.2019,12096,0.0256,0.0027,1232,0.0132,0.7959,194,-0.0014,0.0492,1904,0.0087,0.0303,553077,0.0034,0.0379,46030,0.0146,0.0105,0.0275,0,0.0122,0
201906,South Dakota,SD,239900,0,0.0059,3897,0.0737,0.0496,43,-0.0227,-0.0851,1676,0.0133,0.1671,28,-0.0667,-0.125,680,0.2409,-0.1146,255,-0.0538,-0.0625,123,0.0074,0.0433,1983,-0.0079,-0.0173,297891,0.0025,0.0146,4088,0.0653,0.0421,0.0654,-0.0088,-0.0078,0
201906,Arkansas,AR,195000,0.0133,0.0839,13601,0.0042,-0.0841,75,-0.0066,-0.0385,4796,0.005,-0.0042,120,-0.0909,0.2,2952,0.0703,0.025,3037,-0.041,-0.0124,99,0.005,0.037,1995,0.0043,0.0179,264100,0.0061,0.0661,16573,-0.0044,-0.0727,0.2233,-0.0105,0.0162,0
201906,Virginia,VA,334900,0.0006,0.0807,32824,0.0187,-0.1338,53,0.1042,-0.0702,15888,-0.1296,-0.0371,656,-0.003,-0.6,9020,0.069,-0.2113,10688,-0.014,-0.0666,148,-0.0002,0.0312,2169,0.0028,0.0221,453843,0.0007,0.0716,43373,0.01,-0.1178,0.3256,-0.0108,0.0234,0
201906,Montana,MT,359900,0.0138,0.0305,6312,0.074,-0.129,65,-0.1975,-0.0152,2680,-0.0103,-0.0162,44,-0.12,-0.6563,1236,0.251,-0.1488,2165,0.0505,0.0623,169,0.0052,0.0434,2218,0.0103,-0.0122,593763,-0.0107,0.0086,8497,0.0745,-0.0815,0.343,-0.0077,0.0618,0
201906,Alaska,AK,299000,0,0.0314,3412,0.0852,-0.0761,60,0.0526,0.0169,1364,-0.0759,-0.0683,24,-0.3684,-0.1429,1152,0.2025,-0.074,,,,167,-0.011,0.0011,1800,0.0115,0.0164,332017,-0.0023,0.0149,3412,0.0852,-0.0761,,,,0
201905,Maine,ME,257000,0.0284,0.0722,7368,0.0664,-0.1374,90,-0.387,-0.1225,3486,0.3833,-0.0699,50,-0.0741,-0.375,1254,0.5,-0.0457,744,0.1744,-0.3416,151,0.0173,0.0639,1705,0.0047,0.0041,382976,0.0215,0.0736,8105,0.0752,-0.1615,0.101,0.0093,-0.0313,0
201905,South Dakota,SD,239900,0,0.0213,3630,0.1164,0.0048,44,-0.2,-0.1287,1654,0.1934,0.1131,30,1.1429,0.0714,548,0.3498,-0.0249,270,0.1641,0,123,0.0034,0.044,1999,-0.006,-0.0086,297158,-0.0005,0.0189,3838,0.1178,0.0021,0.0743,0.003,-0.0004,0
201905,Kentucky,KY,218950,0.0426,0.1044,13345,0.0285,-0.0231,61,-0.1095,-0.0469,6650,0.0097,-0.0177,198,-0.0917,-0.3077,3624,0.1241,0.0284,7291,0.0587,0.0166,106,0.0108,0.0604,1997,0.0138,0.0092,288823,0.0203,0.0635,20547,0.043,-0.0107,0.5463,0.0156,0.0213,0
201905,New Hampshire,NH,339250,0.0005,0.0467,4931,0.11,-0.1089,51,-0.2031,0,3268,0.2579,-0.0711,72,-0.1,-0.0526,1080,0.3568,-0.1045,2295,0.0936,-0.1079,169,0.0077,0.0549,2004,0.0017,0.0088,451524,-0.0077,0.0423,7204,0.1044,-0.1102,0.4654,-0.0069,0.0005,0
201905,South Carolina,SC,289450,0.0074,0.0527,27637,0.0044,0.0023,72,-0.0137,0.007,11128,0.0142,-0.0078,944,0.0466,-0.4093,7906,0.112,-0.0523,11151,0.0365,-0.0302,139,0.0014,0.0597,2070,0.0088,-0.0105,432387,0.0108,0.0483,38625,0.0117,-0.01,0.4035,0.0125,-0.0135,0
201905,Texas,TX,299990,0.0025,0.0003,99620,0.031,0.0729,54,-0.0093,0.049,48258,0.003,0.0087,4364,-0.0358,-0.2395,34018,0.1421,-0.053,44794,0.037,-0.0131,132,0.0071,0.0385,2292,0.0079,-0.0215,423964,0.0133,0.0079,143993,0.033,0.0441,0.4496,0.0026,-0.0392,0
201905,Maryland,MD,349900,0.0291,0.0383,21160,0.0758,-0.0091,44,0,-0.0638,12904,0.0019,0.0455,372,-0.1429,-0.3716,7052,0.1546,0.0156,3484,0.0163,-0.3213,173,0.003,-0.0563,1990,0.0104,0.0731,461140,0.0137,0.0262,24638,0.0659,-0.07,0.1647,-0.0096,-0.0757,0
201905,Indiana,IN,219450,0.0405,0.1556,15878,0.0385,-0.0955,50,-0.1195,0.0699,11350,0.057,0.0023,304,0.1259,-0.0675,5348,0.11,0.03,7851,0.0988,1.1268,99,0.0124,0.0627,2071,0.0177,0.0367,283988,0.0256,0.0846,23696,0.0635,0.12,0.4945,0.0272,0.2842,0
201905,Rhode Island,RI,373575,0.0167,0.0099,3458,0.0732,0.1288,46,-0.0108,0.0824,2076,0.0359,-0.029,26,0.3,-0.927,816,0.1365,-0.3166,2643,0.1202,0.0371,220,0.0035,0.0194,1675,0.0108,-0.0149,604308,0.0233,0.0174,6086,0.095,0.0869,0.7643,0.032,-0.0676,0
201905,Mississippi,MS,200000,0.0025,0.0259,10327,0.006,-0.0672,81,-0.0182,-0.0471,3724,0.0538,0.0385,114,0.2667,-0.3448,2160,0.0887,-0.1067,2899,0.0339,0.0923,98,0.0078,0.0329,2047,0.0039,-0.0012,259773,0.0073,0.0282,13215,0.0135,-0.0412,0.2807,0.0076,0.041,0
201905,New Mexico,NM,253100,0.0137,0.059,7812,0.0447,-0.1439,75,-0.0802,-0.0132,3364,0.0256,-0.1039,128,0.28,-0.2471,1642,0.0485,-0.2624,3636,0.0619,0.2803,128,0.014,0.0471,1987,-0.0045,0.0152,379902,0.0342,0.0709,11415,0.0493,-0.0451,0.4655,0.0076,0.1542,0
201905,Utah,UT,410000,-0.0059,0.038,10878,0.0523,0.1545,47,-0.1376,0.0444,6964,0.051,0.0314,660,-0.1872,-0.0934,3668,0.1794,0.3595,7882,0.0344,-0.0355,152,0.0101,0.0693,2733,-0.0058,-0.0231,655176,-0.0191,-0.0228,18712,0.0439,0.0645,0.7245,-0.0125,-0.1427,0
201905,Pennsylvania,PA,226450,0.0297,0.0609,40126,0.0427,-0.0637,57,-0.1094,-0.1024,21118,-0.0039,-0.0308,648,0.0253,-0.2784,11804,0.179,-0.0328,12588,0.0673,0.2652,123,0.0076,0.0215,1853,0.0167,0.0292,322599,0.0165,0.048,52557,0.0496,-0.0037,0.3137,0.0072,0.0815,0
201905,Delaware,DE,319950,0.014,0.0665,4808,0.0145,-0.0731,75,-0.0261,-0.0325,1860,-0.0587,-0.1341,150,-0.2188,-0.3644,1120,0.1133,-0.0588,533,0.1257,1.4733,154,0.0057,0.0364,2031,0.0094,0.0168,421146,0.0085,0.0822,5341,0.0252,-0.0108,0.1109,0.011,0.0693,0
201905,North Carolina,NC,322750,0.0173,0.097,41801,0.0339,-0.0944,65,-0.0511,-0.0972,20458,0.0409,-0.0186,1264,-0.0581,-0.3743,11430,0.1803,-0.1443,18864,0.039,0.0164,144,0.0078,0.113,2259,0.0049,0.0215,426658,0.0121,0.0796,60504,0.0366,-0.0637,0.4513,0.0022,0.0492,0
201905,Arizona,AZ,349945,0.0014,0.0384,25171,-0.0341,0.0354,53,0.0096,0.0294,14482,-0.0211,-0.0394,1068,0.0723,-0.3145,11038,-0.0504,-0.0192,17027,-0.0116,0.8183,172,0.0053,0.0514,2106,-0.002,-0.0107,546759,0.0001,0.0296,42138,-0.022,0.2502,0.6764,0.0154,0.2913,0
201905,Hawaii,HI,692500,-0.005,0.0058,6025,-0.0168,0.14,78,0.0158,-0.037,2072,-0.0733,0.0496,34,-0.1053,-0.5,1222,-0.0614,0.3761,1029,-0.0577,-0.0902,512,-0.0103,-0.0006,1366,0.0055,-0.0033,1338395,0.0009,0.0128,7052,-0.0223,0.0988,0.1708,-0.0074,-0.0432,0
201905,New Jersey,NJ,379450,0.0271,0.0843,44214,0.0487,0.0186,50,-0.0099,-0.0385,19390,-0.0107,-0.0445,338,0.0629,-0.1465,11794,0.1415,0.1329,1216,0.1176,0.5003,195,0.0105,0.0555,1888,0.0178,0.0311,551176,0.0115,0.0418,45366,0.0495,0.0275,0.0275,0.0017,0.0088,0
201905,Tennessee,TN,294520,0.0175,0.0712,24376,0.0285,-0.0118,50,-0.0388,-0.0481,14304,0.0383,0.0367,696,0.0807,-0.0169,6788,0.0727,0.067,11754,0.0424,0.0545,134,0.006,0.0797,2220,0.0082,0.0254,392540,0.0169,0.0639,36036,0.0386,0.0086,0.4822,0.0064,0.0303,0
201905,Colorado,CO,476500,0.0032,0.0034,20768,0.0981,0.1603,44,-0.1287,-0.0638,15280,0.0542,0.0874,678,-0.1732,-0.3327,7010,0.2967,0.275,14070,0.0666,0.0139,200,0.0063,0.0647,2381,0.0072,-0.0392,877197,-0.0292,-0.0228,34723,0.0856,0.0953,0.6775,-0.02,-0.0979,0
201905,New York,NY,490500,0.022,0.1289,62333,0.0872,0.0461,62,-0.0752,0.0336,30690,0.1885,0.2114,656,0.1971,-0.3195,13702,0.2132,0.0821,13639,0.1422,-0.0315,229,0.0067,0.1533,1840,0.0041,0.0096,1068572,-0.0003,0.0065,75479,0.0937,0.0311,0.2188,0.0105,-0.0175,0
201905,Florida,FL,329995,0.003,0.003,144150,-0.0321,0.0605,80,0.0277,0.0743,51358,-0.0093,0.0249,4164,0.2049,-0.3958,40986,-0.0493,-0.2577,60084,0.0066,-0.0037,183,0.0003,0.0175,1767,0.0045,-0.012,634203,0.0065,0.0177,203509,-0.0217,0.0391,0.4168,0.0161,-0.0268,0
201905,District of Columbia,DC,656200,0.0097,0.0097,1509,0.0545,0.0756,28,0,0.0182,1384,-0.0534,0.0898,26,1.1667,0,470,0.25,0.0586,297,-0.1094,-0.3101,511,0.0227,-0.0599,1476,0.0097,0.1531,1009248,0.0187,-0.0111,1798,0.0199,-0.0186,0.1969,-0.0363,-0.1101,0
201905,Kansas,KS,200000,0.0243,0.1111,9412,0.0142,-0.0261,58,-0.0945,0.0088,5068,0.0068,-0.0082,108,-0.1148,-0.3793,2464,0.0327,-0.0631,1377,0.1052,-0.0823,96,0.0208,0.0961,2089,0.021,0.0278,287968,0.0229,0.1107,10776,0.0277,-0.0364,0.1462,0.012,-0.009,0
201905,Alabama,AL,234900,0.0212,0.0985,20544,0.0029,-0.1218,71,-0.0405,-0.0405,8584,0.0229,0.0108,536,0.2465,-0.3447,4588,0.1066,-0.1523,2814,0.0447,0.1134,109,0.005,0.0776,2025,0.0052,0.0123,307397,0.0057,0.0749,23339,0.0089,-0.097,0.137,0.0055,0.0289,0
201905,Massachusetts,MA,544925,0.0283,0.065,16921,0.1106,0.1004,40,-0.0909,0.0667,12214,0.068,-0.0052,126,-0.16,-0.3762,5142,0.1897,0.1581,3431,0.0478,-0.0278,266,0.0034,0.0578,2000,0.0127,0.0018,837967,0.0102,0.0362,20336,0.1026,0.0738,0.2027,-0.0122,-0.0267,0
201905,North Dakota,ND,239450,0.0001,-0.0019,3615,0.0918,0.0348,56,-0.2276,-0.0508,1450,0.1293,0.0492,38,0.3571,0.1875,886,0.4669,0.1845,243,0.2,-0.0725,112,0.0005,-0.0062,2145,0.0087,-0.0029,277313,-0.0037,-0.0145,3859,0.0983,0.0278,0.0672,0.0061,-0.0078,0
201905,Montana,MT,355000,0.0146,0.0232,5877,0.0795,-0.0841,81,-0.2926,0.0519,2708,0.1815,0.0407,50,-0.0385,-0.6032,988,0.3684,-0.1725,2061,0.201,0.0238,168,0.0025,0.0513,2195,0.0108,-0.021,600174,-0.008,0.0161,7908,0.108,-0.0576,0.3507,0.0355,0.037,0
201905,Arkansas,AR,192450,0.0134,0.0698,13545,-0.0005,-0.0596,76,-0.0443,-0.0289,4772,-0.082,-0.0448,132,-0.2747,0.1579,2758,0.033,-0.0007,3167,-0.006,-0.0057,99,0.0015,0.032,1986,0.0086,0.0185,262492,0.0194,0.0659,16647,0.0003,-0.0499,0.2338,-0.0013,0.0127,0
201905,West Virginia,WV,174445,0.0268,0.0572,7413,0.0466,-0.044,81,-0.1154,-0.0955,2476,0.0682,0.0509,58,-0.3256,-0.275,1570,0.1751,-0.0188,1987,0.0735,0.0714,93,0.0112,0.0045,1806,-0.0054,0.0215,235905,0.013,0.029,9376,0.0513,-0.0227,0.2681,0.0067,0.0289,0
201905,Ohio,OH,191473,0.0131,0.0944,27081,0.0373,-0.0342,47,-0.06,-0.0874,18634,0.0261,-0.0242,472,0.1132,-0.7072,9076,0.2095,-0.2341,19786,0.051,-0.0623,106,0.0661,0.0606,1787,-0.0166,0.0264,272791,0.0089,0.0503,46457,0.0474,-0.0514,0.7306,0.0095,-0.0219,0
201905,California,CA,589450,0.018,0.037,79195,0.0755,0.1568,42,-0.0349,0.2029,52306,0.0221,-0.0033,2102,0.0648,-0.7685,24828,0.0996,-0.0392,40567,0.0457,0.2365,324,0.0054,0.0579,1879,0.0097,-0.0136,1090652,0.0068,0.0152,119307,0.0652,0.1819,0.5122,-0.0146,0.033,0
201905,Michigan,MI,229900,0.022,0.1109,33617,0.0827,0.033,46,-0.1651,-0.1078,21122,0.1205,-0.0135,378,0.0862,-0.64,9142,0.2697,0.1225,6028,0.101,0.3997,129,0.0179,0.0793,1719,0.0106,0.0112,323338,0.0185,0.0454,39517,0.0878,0.074,0.1793,0.003,0.047,0
201905,Connecticut,CT,394950,0.0184,0.0464,16729,0.0838,-0.0445,55,-0.0684,-0.0684,7752,0.071,0.023,94,0.2703,-0.2656,4968,0.2395,0.0193,4963,0.0923,-0.0052,183,-0.0262,-0.002,2130,0.042,0.0464,760319,-0.0001,0.0392,21642,0.0859,-0.0355,0.2966,0.0023,0.0117,0
201905,Nebraska,NE,249900,0.0091,0.0422,4736,0.0775,0.0594,40,-0.2157,-0.1209,3384,0.0682,0.0702,80,-0.5122,-0.3333,1094,0.0111,0.0642,445,0.1456,-0.8907,119,-0.0113,0.0216,2038,0.0204,0.0532,292008,0.0142,-0.0066,5177,0.0728,-0.3841,0.0939,0.0056,-0.816,0
201905,Virginia,VA,334700,0.0189,0.0832,32220,0.0543,-0.1191,48,0,-0.0857,18254,0.0125,-0.0118,658,-0.081,-0.5373,8438,0.2051,-0.1795,10840,0.0861,-0.1018,148,0.0058,0.0089,2163,0.0072,0.0392,453533,0.0133,0.0707,42944,0.0625,-0.1152,0.3364,0.0098,0.0065,0
201905,Iowa,IA,215000,0,0.0243,12173,0.053,0.0954,56,-0.1778,-0.0672,5986,-0.0148,0.0674,334,0.3917,-0.3347,3724,0.221,0.0832,5288,0.1349,0.0389,125,0.0023,0.0529,1646,0.0021,-0.0108,252686,0.0064,0.0198,17412,0.0761,0.0806,0.4344,0.0314,-0.0236,0
201905,Wisconsin,WI,259450,0.0339,0.0815,16600,0.0681,-0.0753,55,-0.2158,-0.0917,10144,-0.3523,-0.0248,178,-0.0729,-0.7968,3676,0.2402,-0.2486,10041,0.1231,-0.0176,134,0.0111,0.0602,1849,0.0143,0.0218,337023,-0.0104,0.0639,26412,0.0883,-0.0565,0.6048,0.0296,0.0355,0
201905,Georgia,GA,280450,0.0149,-0.0123,51386,0.0211,0.165,61,-0.0082,0.0254,24190,0.0287,0.062,1788,0.0456,-0.7111,14404,0.1344,-0.2112,23082,0.0357,-0.0396,120,0.0079,0.065,2400,0.0084,-0.0012,389541,0.0093,-0.0064,73696,0.0223,0.091,0.4492,0.0064,-0.0957,0
201905,Alaska,AK,299000,0.005,0.0209,3144,0.096,-0.0391,57,-0.0172,-0.05,1476,0.1424,0.0068,38,-0.587,0.1176,958,0.0235,-0.0021,,,,169,-0.0038,0.0067,1780,0.0094,0.0034,332774,0.0038,0.008,3144,0.096,-0.0391,,,,0
201905,Wyoming,WY,257975,0.0257,0.0015,3177,0.0166,-0.1501,82,-0.159,0.0933,1286,0.1401,-0.0516,22,-0.3889,-0.5926,480,0.1538,-0.1973,751,0.2174,0.0366,120,0.0104,0.0238,2132,0.0007,-0.0186,526239,0.0265,0.1077,3914,0.0489,-0.1211,0.2363,0.039,0.0426,0
201905,Louisiana,LA,230362,0.004,0.0238,19010,-0.0004,0.0021,75,-0.026,0.0638,6088,-0.0237,-0.0596,252,0.4318,0.2233,5066,0.0197,-0.0144,4122,0.0145,0.0757,119,0.0023,0.0172,1954,0.0067,0.0159,306292,0.0124,0.0268,23124,0.0029,0.0141,0.2168,0.0032,0.0148,0
201905,Illinois,IL,269450,0.0172,0.0778,51438,0.0601,0.0297,47,0,-0.06,28690,0.0311,0.0134,404,0.0521,-0.856,17204,0.1615,-0.3111,28003,0.0551,-0.0558,136,0.015,0.0824,1867,0.0092,-0.0174,389160,0.0018,0.0154,79351,0.0581,-0.0034,0.5444,-0.0026,-0.0493,0
201905,Vermont,VT,285000,0,0.0366,4538,0.0484,-0.0909,137,-0.2383,-0.018,1522,0.5099,-0.057,20,0.25,-0.1667,674,0.3534,-0.0203,903,0.0175,-0.0394,143,0.0046,0.0218,2004,0.0004,0.0114,404050,-0.0191,0.0293,5440,0.0438,-0.0824,0.199,-0.0061,0.0107,0
201905,Idaho,ID,354455,0.0249,0.0906,6577,0.0655,-0.0863,40,-0.1304,-0.0476,5006,0.2264,0.0254,170,-0.0341,-0.2544,1582,0.2021,-0.0235,772,0.0935,0.5005,168,0.0153,0.0787,2189,0.0239,0.0062,551523,0.007,0.0874,7329,0.0803,-0.048,0.1174,0.003,0.0459,0
201905,Oklahoma,OK,209900,0.0191,0.1053,14787,0.0055,-0.1344,57,-0.0088,-0.0342,7012,-0.002,-0.0628,156,-0.1333,-0.2778,3842,0.0619,-0.1582,3283,0.029,11.4356,104,0.0044,0.0506,1976,0.0043,0.0166,280032,0.0151,0.0832,18088,0.0123,0.043,0.222,0.0051,0.2066,0
201905,Oregon,OR,429450,0.0093,-0.01,14305,0.0797,0.0647,43,-0.1237,-0.0449,10172,0.2118,0.083,246,-0.1575,-0.1689,4588,0.3019,0.119,2256,0.0836,-0.0647,221,0.0044,0.0341,1988,0.0052,-0.0267,557114,0.0032,-0.0246,16494,0.0792,0.0446,0.1577,0.0006,-0.0218,0
